anime_id,title,type,source,episodes,aired,duration,rating,score,scored_by,rank,popularity,members,producer,licensor,studio,genre,opening_theme,ending_theme
34855,Gabriel DropOut Specials,Special,Manga,2,"{'from': '2017-03-24', 'to': '2017-05-24'}",15 min. per ep.,PG-13 - Teens 13 or older,7.77,13518,940.0,2309,25818,,,Doga Kobo,"Comedy, Demons, Supernatural, School, Shounen","['""Gabriel Drop Kick (ガヴリールドロップキック)"" by Gabriel Tenma White (Miyu Tomita), Vignette Tsukinose April (Saori Oonishi), Satanichia Kurumizawa McDowell (Naomi Oozora), Raphiel Shiraha Ainsworth (Kana Hanazawa)']","['""Hallelujah☆Essaim (ハレルヤ☆エッサイム)"" by Gabriel Tenma White (Miyu Tomita), Vignette Tsukinose April (Saori Oonishi), Satanichia Kurumizawa McDowell (Naomi Oozora), Raphiel Shiraha Ainsworth (Kana Hanazawa)']"
3964,Turn A Gundam II Movie: Moonlight Butterfly,Movie,Unknown,1,"{'from': '2002-02-10', 'to': '2002-02-10'}",2 hr. 8 min.,PG-13 - Teens 13 or older,6.79,809,4378.0,6056,2879,"Sotsu, Atelier Musa",,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",[],[]
21421,Mahou Shoujo Taisen,TV,Other,26,"{'from': '2014-04-08', 'to': '2014-09-30'}",4 min. per ep.,PG-13 - Teens 13 or older,5.81,4366,7777.0,3188,14049,,,Gainax,Magic,"['""All Over (オール・オーヴァー)"" by livetune adding Anna Yano']",[]
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,OVA,Manga,1,"{'from': '2006-03-15', 'to': '2006-03-15'}",23 min.,PG-13 - Teens 13 or older,7.53,5173,1551.0,3647,10224,,,TMS Entertainment,"Police, Comedy, Mystery, Shounen",[],"['""Kanashii hodo Kihou ga suki"" by ZARD']"
31886,Dropout,OVA,Manga,2,"{'from': '2016-02-26', 'to': '2016-03-25'}",17 min. per ep.,Rx - Hentai,7.22,3560,,3969,8312,EDGE,,,"Hentai, School",[],[]
36152,Inagawa Junji no Sugo: Ku Kowai Hanashi,ONA,Book,10,"{'from': '2017-09-05', 'to': '2017-10-06'}",3 min. per ep.,PG - Children,5.0,8,10569.0,11139,210,Tate Anime,,,"Horror, Supernatural",[],[]
36493,Esoragoto Spiral,Music,Music,1,"{'from': '2016-08-20', 'to': '2016-08-20'}",3 min.,PG-13 - Teens 13 or older,6.06,189,7197.0,8825,743,,,,"Music, Psychological, School",[],[]
623,Shichinin no Nana,TV,Manga,25,"{'from': '2002-01-10', 'to': '2002-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.88,834,4010.0,5536,3633,"TV Tokyo, Hal Film Maker, Genco, Asatsu DK, d-rights, AT-X, Studio Jack","Media Blasters, NYAV Post",A.C.G.T.,"Adventure, Comedy, Magic, Romance, School","['""Success, Success"" by Nana x Nana']","['""Birdie, Birdie"" by Nana Mizuki']"
9584,Kappa no Sanpei,Movie,Unknown,1,"{'from': '1993-03-13', 'to': '1993-03-13'}",1 hr. 30 min.,G - All Ages,6.23,31,10770.0,11795,158,,,,"Adventure, Kids, Supernatural",[],[]
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,OVA,Original,1,"{'from': '2002-05-25', 'to': '2002-05-25'}",30 min.,Rx - Hentai,6.33,1190,,6182,2735,"Milky Animation Label, NuTech Digital",,,Hentai,[],[]
5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,OVA,Original,1,"{'from': None, 'to': None}",5 min.,PG-13 - Teens 13 or older,7.42,10314,1954.0,2535,21963,,,Gainax,Comedy,[],[]
12069,Hajime no Ippo: Boxer no Kobushi,Special,Manga,1,"{'from': '2003-03-21', 'to': '2003-03-21'}",23 min.,PG-13 - Teens 13 or older,8.2,16131,313.0,2258,26899,VAP,Geneon Entertainment USA,Madhouse,"Comedy, Drama, Shounen, Sports","['""Tumbling Dice"" by Tsuneo Imahori']","['""360°"" by Naoya Mori']"
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,TV,Light novel,12,"{'from': '2016-04-07', 'to': '2016-06-23'}",24 min. per ep.,PG-13 - Teens 13 or older,7.08,117011,3278.0,307,231131,"Sotsu, AT-X, Barnum Studio, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, Radio Osaka",Funimation,Project No.9,"Game, Comedy, Romance, Ecchi, School","['""1st Love Story"" by Luce Twinkle Wink☆ (eps 2-12)']","['#1: ""1st Love Story"" by Luce Twinkle Wink☆ (ep 1)', '#2: ""Zero Ichi Kiseki (ゼロイチキセキ)"" by Yoshino Nanjo (eps 2-12)']"
538,Shin Tenchi Muyou!,TV,Original,26,"{'from': '1997-04-01', 'to': '1997-09-23'}",23 min. per ep.,PG-13 - Teens 13 or older,6.94,13539,3795.0,2315,25718,Pioneer LDC,"Funimation, Geneon Entertainment USA",AIC,"Comedy, Harem, Romance, Sci-Fi, Shounen","['""Yume wa Doko he Itta? (夢はどこへいった)"" by Linda Maramote']","['#1: ""Yamerarenai Yamerarenai (やめられない やめられない)"" by Tenchi Muyo! cast (eps 1-23, 25-26)', '#2: ""Kataomoi (かたおもい)"" by Mayumi Iizuka (ep 24)']"
7785,Yojouhan Shinwa Taikei,TV,Novel,11,"{'from': '2010-04-23', 'to': '2010-07-02'}",23 min. per ep.,R - 17+ (violence & profanity),8.65,60508,61.0,421,183571,"Dentsu, Kadokawa Shoten, Fuji TV, Toho, Asmik Ace Entertainment, Tohokushinsha Film Corporation, Sony Music Entertainment, Fuji Pacific Music Publishing",Funimation,Madhouse,"Mystery, Comedy, Psychological, Romance","['#1: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Asian Kung-Fu Generation (eps 1- 10)', '#2: ""Kamisama no Iutoori (神様のいうとおり)"" by Juuji Ishiwatari & Yoshinori Sunahara + Etsuko Yakushimaru (ep 11)', '#R1: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Scenarioart (eps 1-)']","['#1: ""Kamisama no Iutoori (神様のいうとおり)"" by Juuji Ishiwatari & Yoshinori Sunahara + Etsuko Yakushimaru (eps 1 - 10)', '#2: ""Maigo Inu to Ame no Beat (迷子犬と雨のビート)"" by Asian Kung-Fu Generation (ep 11)', '#R1: ""Lovemageddon (ラブマゲドン)"" by Scenarioart']"
9993,Samuraider: Nazo no Tenkousei,OVA,Unknown,1,"{'from': '1991-02-22', 'to': '1991-02-22'}",50 min.,R - 17+ (violence & profanity),5.72,46,11944.0,10516,292,,,,"Action, Drama, Samurai",[],[]
28653,Maze,Movie,Unknown,1,"{'from': None, 'to': None}",2 min.,G - All Ages,5.15,71,8892.0,11292,195,,,,,[],[]
4558,Yukiyo Ichiya Monogatari,OVA,Original,3,"{'from': '2004-03-18', 'to': '2005-07-29'}",15 min. per ep.,Rx - Hentai,5.84,436,,7954,1181,Schoolzone,,,"Hentai, Historical",[],[]
10790,Kore wa Zombie Desu ka? of the Dead,TV,Light novel,10,"{'from': '2012-04-05', 'to': '2012-06-07'}",24 min. per ep.,R - 17+ (violence & profanity),7.71,140584,1081.0,293,236966,"Kadokawa Shoten, AT-X, Kadokawa Pictures Japan, KlockWorx, flying DOG",Funimation,Studio Deen,"Action, Harem, Comedy, Supernatural, Magic, Ecchi","['""*** Passionate (***パショナート)"" by Iori Nomizu']","['""Koi no Beginner Nan Desu (T_T) (恋のビギナーなんです（T_T）)"" by Rie Yamaguchi']"
4522,Bounty Hunter: The Hard,OVA,Manga,1,"{'from': '1996-05-01', 'to': '1996-05-01'}",48 min.,R+ - Mild Nudity,5.86,252,7661.0,9217,596,,,J.C.Staff,"Action, Police",[],[]
5090,Techno Police 21C,Movie,Original,1,"{'from': '1982-08-07', 'to': '1982-08-07'}",1 hr. 20 min.,PG-13 - Teens 13 or older,5.71,212,7986.0,9354,548,Studio Nue,,,"Action, Police, Mecha, Sci-Fi",[],[]
325,Peach Girl,TV,Manga,25,"{'from': '2005-01-08', 'to': '2005-06-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.13,31439,3094.0,1362,59231,"TV Tokyo, Marvelous, Studio Jack",Funimation,Studio Comet,"Slice of Life, Drama, Romance, Shoujo","['""Baby Low Tension (ベビーローテンション)"" by meg rock']","['""Asunaro Ginga (あすなろ銀河)"" by Sonim']"
8539,Toilet no Hanako-san,Movie,Other,1,"{'from': '1996-06-29', 'to': '1996-06-29'}",31 min.,PG-13 - Teens 13 or older,6.08,54,7165.0,10455,302,,,Studio Pierrot,Horror,[],[]
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",Special,Manga,1,"{'from': '2017-09-20', 'to': '2017-09-20'}",23 min.,PG-13 - Teens 13 or older,7.91,29455,680.0,1498,51925,,,Kyoto Animation,"Slice of Life, Comedy, Fantasy","['""Aozora no Rhapsody (青空のラプソディ)"" by fhána']","['""Ishukan Communication (イシュカン・コミュニケーション)"" by Chorogonzu (ちょろゴンず) [Tooru (Yuuki Kuwahara), Kanna (Maria Naganawa), Elma (Yuuki Takada) & Lucoa (Minami Takahashi)]']"
37806,Gunjou no Magmel,TV,Manga,0,"{'from': None, 'to': None}",Unknown,None,0.0,0,,11318,196,,,,"Action, Adventure, Fantasy, Shounen, Super Power",[],[]
1807,Prism Ark,TV,Visual novel,12,"{'from': '2007-10-08', 'to': '2007-12-24'}",24 min. per ep.,R+ - Mild Nudity,6.55,7096,5424.0,2762,18566,"Marvelous, Media Factory, 5pb., Pencil",,Front Line,"Action, Fantasy, Magic, Comedy, Drama","['""Soshite Boku wa... (そして僕は…)"" by Yui Sakakibara', 'OP 2: Genzai no Requiem(原罪のレクイエム) by KOTOKO']","['#1: ""Soshite Boku wa... (そして僕は…)"" by Yui Sakakibara (ep 1)', '#2: ""Opera Fantasia (オペラファンタジア)"" by momo-i (eps 2-12)']"
36245,Evil or Live,TV,Web manga,12,"{'from': '2017-10-11', 'to': '2018-01-02'}",23 min. per ep.,R - 17+ (violence & profanity),5.99,12252,7364.0,1881,36687,Emon,,Haoliners Animation League,"Psychological, School","['""Soredemo Boku wa Ikiteiru (それでも僕は生きている)"" by NormCore']","['""Hui Jia De Lu (回家的路)"" by Zhang Liange']"
6798,Saa Ikou! Tamagotchi,TV,Unknown,12,"{'from': '2007-11-29', 'to': '2008-02-14'}",2 min. per ep.,G - All Ages,5.93,246,7506.0,9200,601,Bandai,,OLM,Kids,[],[]
33922,"Taka no Tsume-dan, Toyama",ONA,Original,0,"{'from': '2016-04-06', 'to': None}",4 min.,G - All Ages,3.4,15,12342.0,12738,112,,,DLE,Comedy,[],[]
2783,Oyayubi Hime Monogatari,TV,Book,26,"{'from': '1992-03-31', 'to': '1992-09-30'}",24 min. per ep.,G - All Ages,6.75,276,4544.0,8553,863,"Enoki Films, Meruhensha",,,"Adventure, Fantasy, Shoujo","['""Planetarium ni Youkoso (プラネタリウムにようこそ)"" by Yuki Matsuura']","['""Kuchibue no Oka (Whistling of the Hills, 口笛の丘)"" by Yuki Matsuura']"
5193,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,ONA,Unknown,1,"{'from': None, 'to': None}",20 min.,PG - Children,5.3,70,8693.0,11242,199,,,,Kids,"['""Shinjuku Shin-chan Patrol Song"" by ???']",[]
9203,K-On!!: Ura-On!!,Special,Original,9,"{'from': '2010-07-30', 'to': '2011-03-16'}",3 min. per ep.,G - All Ages,6.58,12577,5295.0,2234,27377,,,Kyoto Animation,Comedy,[],[]
7222,Macross F Movie 2: Sayonara no Tsubasa,Movie,Original,1,"{'from': '2011-02-26', 'to': '2011-02-26'}",1 hr. 54 min.,PG-13 - Teens 13 or older,8.03,10134,519.0,2663,20162,,,"Satelight, 8bit","Action, Mecha, Military, Music, Romance, Sci-Fi, Space",[],"['#1: ""Hoshikira (ホシキラ)"" by Megumi Nakajima (First part)', '#2: ""d Shooting Star b (dシュディスタb) by May&#039;n and Megumi Nakajima (Second part)']"
1135,Munto: Toki no Kabe wo Koete,OVA,Original,1,"{'from': '2005-04-29', 'to': '2005-04-29'}",1 hr.,PG-13 - Teens 13 or older,7.16,4049,2971.0,3851,8984,Animation Do,Central Park Media,Kyoto Animation,"Action, Fantasy, Magic, Super Power",[],"['""Beyond the Wall of Time"" by Nana Furuhara']"
33779,Jakusansei Million Arthur Specials,Special,Web manga,3,"{'from': '2016-07-06', 'to': '2016-08-25'}",1 min. per ep.,PG-13 - Teens 13 or older,5.42,43,10612.0,10825,246,Square Enix,,Gathering,"Comedy, Parody, Ecchi, Fantasy",[],[]
23301,Pokemon XY: Mega Evolution,Special,Game,4,"{'from': '2014-04-03', 'to': '2015-10-29'}",24 min. per ep.,PG - Children,7.61,8050,1338.0,3123,14507,TV Tokyo,The Pokemon Company International,OLM,"Action, Adventure, Comedy, Kids, Fantasy",[],"['""Mega V (Volt) (メガV（ボルト）)"" by Yusuke (eps 1-3)']"
6512,Nyan Koi!,TV,Manga,12,"{'from': '2009-10-02', 'to': '2009-12-18'}",24 min. per ep.,PG-13 - Teens 13 or older,7.32,95032,2352.0,462,174063,"Pony Canyon, TBS, Movic, Flex Comix",Sentai Filmworks,AIC,"Harem, Comedy, Romance","['""Nyanderful!"" by Yui Sakakibara']","['""Strawberry ~Amaku Setsunai Namida~"" by Asami Imai']"
29247,Kiki to Lala no Habatake! Pegasus,OVA,Unknown,1,"{'from': '1994-03-21', 'to': '1994-03-21'}",30 min.,PG - Children,5.56,25,10863.0,12704,113,Grouper Productions,,,"Kids, Magic",[],[]
5554,Eguchi Hisashi no Nantoka Narudesho!,OVA,Manga,1,"{'from': '1990-01-25', 'to': '1990-01-25'}",46 min.,None,5.82,61,7755.0,9804,428,,,Madhouse,"Parody, Shoujo",[],[]
30396,Akai Kutsu! Onnanoko!,Movie,Unknown,1,"{'from': None, 'to': None}",16 sec.,G - All Ages,4.06,131,9430.0,10690,263,,,,Dementia,[],[]
31763,Accel World: Infinite∞Burst,Movie,Light novel,1,"{'from': '2016-07-23', 'to': '2016-07-23'}",1 hr. 22 min.,PG-13 - Teens 13 or older,6.78,12809,4380.0,1818,38628,,,Sunrise,"Action, Game, Sci-Fi, Romance, School",[],"['""PLASMIC FIRE"" by KOTOKO × ALTIMA']"
15781,Puchimas!: Petit iDOLM@STER Episode 0,OVA,4-koma manga,1,"{'from': '2012-10-27', 'to': '2012-10-27'}",7 min.,PG-13 - Teens 13 or older,6.66,1510,4942.0,5636,3474,,,Gathering,"Comedy, Music, Slice of Life",[],[]
6835,Umi no Mizu wa Naze Karai,Movie,Original,1,"{'from': '1935-09-12', 'to': '1935-09-12'}",10 min.,G - All Ages,5.72,394,7958.0,8911,711,,,,Historical,[],[]
19401,Kuusou no Sora Tobu Kikaitachi,Movie,Original,1,"{'from': None, 'to': None}",6 min.,G - All Ages,6.28,86,6471.0,8328,971,,,Studio Ghibli,Historical,[],[]
15847,Iron Man: Rise of Technovore,OVA,Unknown,1,"{'from': '2013-04-16', 'to': '2013-04-16'}",1 hr. 28 min.,PG-13 - Teens 13 or older,6.37,2324,6123.0,5005,4689,Sony Pictures Entertainment,Marvel Entertainment,Madhouse,"Action, Mecha",[],[]
1177,Alien 9,OVA,Manga,4,"{'from': '2001-06-25', 'to': '2002-02-25'}",28 min. per ep.,R - 17+ (violence & profanity),6.68,8706,4830.0,2703,19551,"Bandai Visual, Genco, MediaNet, AT-X, Nippon Columbia",Central Park Media,J.C.Staff,"Sci-Fi, Horror, Psychological, School","['#1: ""Flower Psychedelic: Kasumi Tomine Version"" by Noriko Shitaya', '#2: ""Flower Psychedelic: Kumi Kawamura Version"" by Kaori Shimizu', '#3: ""Flower Psychedelic: Yuri Otani Version"" by Juri Ihata']","['""rebirth"" by en avant']"
28047,Kokoro no Chikara,Movie,Unknown,1,"{'from': None, 'to': None}",11 min.,G - All Ages,5.2,111,8832.0,10675,267,,,,"Adventure, Romance, Historical",[],[]
1408,Kao no nai Tsuki,OVA,Visual novel,5,"{'from': '2001-12-08', 'to': '2004-07-23'}",30 min. per ep.,Rx - Hentai,6.8,3637,,4025,8026,Pink Pineapple,Media Blasters,Imagin,Hentai,[],"['Cruel Moon"" by arca']"
25833,Zephyr,Special,Unknown,1,"{'from': '2014-10-11', 'to': '2014-10-11'}",26 min.,PG-13 - Teens 13 or older,6.23,148,6672.0,7096,1787,,,Satelight,"Music, Drama","['""Senkou No Resolver"" by Suzuki Tatsuhisa']",[]
30340,Direct Animation,Movie,Unknown,1,"{'from': None, 'to': None}",1 min.,G - All Ages,4.45,100,9374.0,11122,212,,,,Dementia,[],[]
6989,Uchuu Ace,TV,Unknown,52,"{'from': '1965-05-08', 'to': '1966-04-28'}",25 min. per ep.,G - All Ages,6.26,27,12545.0,10850,243,,,Tatsunoko Production,"Action, Adventure, Sci-Fi",[],[]
30116,Yancharu Moncha,TV,Unknown,80,"{'from': '1999-04-05', 'to': '2002-03-30'}",1 min. per ep.,PG - Children,5.73,11,12740.0,13401,81,NHK,,,Kids,[],[]
1005,Star Ocean EX,TV,Game,26,"{'from': '2001-04-03', 'to': '2001-09-25'}",22 min. per ep.,PG-13 - Teens 13 or older,6.67,4664,4906.0,3690,9926,"TV Tokyo, Dentsu","Discotek Media, Geneon Entertainment USA",Studio Deen,"Adventure, Fantasy, Sci-Fi, Shounen","['""To the light"" by Amika Hattan']","['""Hearts"" by Saori Nishihata']"
2688,Akai Koudan Zillion,TV,Game,31,"{'from': '1987-04-12', 'to': '1987-12-13'}",24 min. per ep.,PG-13 - Teens 13 or older,6.74,617,4562.0,6381,2506,Victor Entertainment,,Production I.G,"Action, Military, Sci-Fi, Adventure","['""Pure Stone"" by Risa Yuuki']","['#1: “Push!” by Risa Yuuki (eps 1–20)', '#2: “Rock Candy” by Risa Yuuki (eps 21–31)']"
2536,Angelique: Shiroi Tsubasa no Memoire,OVA,Unknown,2,"{'from': '2000-03-25', 'to': '2000-06-27'}",30 min. per ep.,PG - Children,6.05,712,7228.0,6618,2239,Yumeta Company,,,"Sci-Fi, Harem, Drama, Magic, Romance, Fantasy, Shoujo","['""Jiyuu no Shisha"" by JET SETS']","['""HELLO"" by JET SETS']"
35683,Midnight Crazy Trail,Movie,Original,1,"{'from': None, 'to': None}",Unknown,None,0.0,0,,5300,4026,,,Picona,,[],[]
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,Movie,Original,1,"{'from': '1999-08-14', 'to': '1999-08-14'}",1 hr.,PG-13 - Teens 13 or older,6.81,643,4258.0,7264,1650,"GANSIS, Audio Tanaka",,Production I.G,"Adventure, Comedy, Mecha, Sci-Fi",[],"['""HOT SPICE"" by Masami Okui']"
3407,Blassreiter,TV,Original,24,"{'from': '2008-04-06', 'to': '2008-09-28'}",23 min. per ep.,R - 17+ (violence & profanity),7.03,21867,3443.0,1271,64034,"Nitroplus, Sotsu Music Publishing",Funimation,Gonzo,"Action, Sci-Fi","['#1: ""Detarame na Zanzou (デタラメな残像)"" by GRANRODEO', '#2: ""unripe hero"" by Minami Kuribayashi']","['#1: ""sad rain"" by Aki Misato', '#2: ""Separating moment"" by Aki Misato (ep 12)', '#3: ""A Wish For The Star"" by Kanako Itou', '#4: ""sweet lies"" by Kanako Itou (ep 24)']"
29777,Baka Baka Baka na Sekai,Movie,Original,1,"{'from': '1968-10-12', 'to': '1968-10-12'}",5 min.,G - All Ages,4.33,454,9397.0,8745,776,,,,"Military, Comedy, Dementia",[],[]
11785,Haiyore! Nyaruko-san,TV,Light novel,12,"{'from': '2012-04-10', 'to': '2012-06-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.2,92241,2812.0,363,205379,"TV Tokyo, Avex Entertainment, Sotsu, KlockWorx, Cospa, SoftBank Creative Corp., Studio Mausu, Bulls Eye","NIS America, Inc.",Xebec,"Sci-Fi, Comedy, Parody","['""Taiyou Iwaku Moeyo Chaos (太陽曰く燃えよカオス)"" by Ushirokara Haiyoritai G']","['#1: ""Zutto Be with you (ずっと Be with you)"" by RAMM ni Haiyoru Nyaruko-san (eps 1-11)', '#2: ""Magamagashiku mo Sei Naru kana (禍々しくも聖なるかな)"" by Ushirokara Haiyoritai (ep 12)']"
36057,Eto wa Merry-Go-Round,Music,Original,1,"{'from': '1992-12-02', 'to': '1992-12-02'}",2 min.,G - All Ages,3.6,10,10069.0,14219,32,NHK,,,"Music, Kids",[],[]
1098,Samurai Girl Real Bout High School,TV,Light novel,13,"{'from': '2001-07-30', 'to': '2001-10-22'}",23 min. per ep.,PG-13 - Teens 13 or older,6.02,3073,7312.0,4158,7460,,TOKYOPOP,Gonzo,"Adventure, Comedy, Fantasy, Shounen","['""Aoi Shumatsu"" by Ikue Kimura']","['""Makenaide... Kataomoi"" by Sakura Nogawa']"
1006,Tenchi Muyou! in Love,Movie,Unknown,1,"{'from': '1996-04-20', 'to': '1996-04-20'}",1 hr. 34 min.,PG-13 - Teens 13 or older,7.5,9082,1652.0,2953,16331,"Pioneer LDC, GAGA","Funimation, Geneon Entertainment USA",AIC,"Action, Space, Comedy, Romance, School, Sci-Fi, Shounen",[],"['""Alchemy of Love"" by Nina Hagen and Rick Jude']"
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Special,Manga,1,"{'from': '1988-12-31', 'to': '1988-12-31'}",50 min.,G - All Ages,6.34,41,11663.0,10316,327,Fuji TV,,Studio Pierrot,Comedy,[],[]
29834,Moshidora Recap,Special,Unknown,1,"{'from': '2011-08-16', 'to': '2011-08-16'}",1 hr. 13 min.,PG-13 - Teens 13 or older,5.86,72,7675.0,10130,360,NHK,,Production I.G,"Drama, Sports",[],[]
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,Movie,Unknown,1,"{'from': '1999-03-20', 'to': '1999-03-20'}",11 min.,G - All Ages,5.95,68,7459.0,10282,332,,,Toei Animation,"Adventure, Super Power, Demons, Supernatural",[],[]
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,OVA,Visual novel,2,"{'from': '2013-04-26', 'to': '2013-07-26'}",30 min. per ep.,Rx - Hentai,7.02,1601,,5226,4188,Suzuki Mirano,,,Hentai,[],[]
9907,Bokura no Live Kimi to no Life,Music,Music,1,"{'from': '2010-08-13', 'to': '2010-08-13'}",5 min.,PG-13 - Teens 13 or older,7.2,6779,2799.0,3213,13852,Lantis,,Sunrise,Music,[],[]
19279,Pony Metal U-GAIM Promotion Film,Special,Unknown,1,"{'from': None, 'to': None}",2 min.,G - All Ages,5.45,171,8459.0,9872,414,Anime R,,,"Action, Mecha, Music, Parody, Sci-Fi",[],[]
16784,Marin X,Movie,Unknown,1,"{'from': None, 'to': None}",1 hr. 20 min.,None,4.56,18,11183.0,12923,103,,,,"Action, Adventure, Mecha, Sci-Fi, Shounen",[],[]
18631,Naniwa Kinyuu Den: Minami no Teiou,OVA,Unknown,2,"{'from': '1993-09-22', 'to': '1994-05-27'}",45 min. per ep.,R+ - Mild Nudity,5.63,16,11394.0,12202,137,KSS,,,"Comedy, Drama, Seinen",[],[]
35143,Yoshida no Matsue Beauty Daisakusen Prologue,ONA,Original,1,"{'from': '2017-03-16', 'to': '2017-03-16'}",2 min.,G - All Ages,3.77,30,12776.0,12269,135,,,,"Comedy, Parody",[],[]
7473,Rennyo to Sono Haha,Movie,Unknown,1,"{'from': '1981-10-07', 'to': '1981-10-07'}",1 hr. 33 min.,PG - Children,6.21,19,11866.0,11431,184,,,,Historical,[],[]
32800,Jijii: Owari no Hajimari,Music,Music,1,"{'from': '2014-04-18', 'to': '2014-04-18'}",5 min.,PG-13 - Teens 13 or older,5.17,62,8867.0,12598,119,King Records,,,Music,[],[]
4475,Toshi wo Totta Wani,Movie,Unknown,1,"{'from': '2005-03-25', 'to': '2005-03-25'}",13 min.,G - All Ages,6.43,997,5901.0,6856,2000,"Yamamura Animation, Inc.",,,Drama,[],[]
11523,Shiofuki Mermaid,OVA,Visual novel,1,"{'from': '2011-10-28', 'to': '2011-10-28'}",30 min.,Rx - Hentai,6.43,803,,6634,2217,Schoolzone,,,Hentai,[],[]
10506,Shiawase Haitatsu Taneko,TV,Original,0,"{'from': '2011-03-26', 'to': None}",Unknown,None,5.46,13,12034.0,10676,267,,,Kachidoki Studio,Comedy,[],[]
5504,Shinkyoku Soukai Polyphonica Crimson S,TV,Light novel,12,"{'from': '2009-04-05', 'to': '2009-06-21'}",25 min. per ep.,PG-13 - Teens 13 or older,7.28,7109,2504.0,2702,19555,"Lantis, Yomiko Advertising, Pony Canyon, Magic Capsule, SoftBank Creative Corp., T.O Entertainment",Maiden Japan,Diomedea,"Drama, Fantasy, Music, Romance, School","['""phosphorus"" by eufonius']","['""Koi no Uta (こいのうた)"" by Haruka Tomatsu']"
29459,Pata Pata Mama,Music,Music,1,"{'from': None, 'to': None}",2 min.,G - All Ages,5.02,63,9032.0,12626,119,Fuji TV,,,"Music, Kids",[],[]
24315,PoPo Loouise,Music,Music,1,"{'from': '2008-10-16', 'to': '2008-10-16'}",4 min.,G - All Ages,5.57,65,8255.0,12019,147,"Geneon Universal Entertainment, NHK",,,"Music, Kids",[],[]
2999,Hi no Tori: Yamato-hen,OVA,Manga,1,"{'from': '1987-08-01', 'to': '1987-08-01'}",48 min.,PG-13 - Teens 13 or older,6.95,536,3736.0,7664,1351,"Kadokawa Shoten, Tezuka Productions, Tohokushinsha Film Corporation",,Madhouse,"Drama, Historical",[],[]
37481,Ongaku Shoujo (TV),TV,Original,0,"{'from': '2018-07-11', 'to': None}",Unknown,None,0.0,0,,7285,1635,,,Studio Deen,"Music, Slice of Life",[],[]
36049,Dagashi Kashi 2,TV,Manga,12,"{'from': '2018-01-12', 'to': '2018-03-30'}",12 min. per ep.,PG-13 - Teens 13 or older,6.98,18779,3636.0,1347,60369,"Pony Canyon, TBS, Shogakukan, Lawson, Pony Canyon Enterprise",Funimation,Tezuka Productions,"Slice of Life, Comedy, Shounen","['""OH MY Sugar Feeling!! (OH MY シュガーフィーリング!!)"" by Ayana Taketatsu']","['""Okashi na Watashi to Hachimitsu no Kimi (おかしなわたしとはちみつのきみ)"" by Hachimitsu Rocket (はちみつロケット)']"
